STATION_ID,STATION_NM,CENTER_YN,LOCAL_X,LOCAL_Y,USE_YN,STATION_ADDR
405000211,제대마을,N,126.554014,33.457724,Y,제주시 아라동
405000858,한원리,N,126.200383,33.334,Y,제주시 한경면 두모리
405000871,저지리 수동,N,126.236233,33.336817,Y,제주시 한경면 저지리 
405000889,조수2리,N,126.214334,33.293712,Y,제주시 한경면 조수리
405000892,고산환승정류장(고산1리),N,126.180206,33.300777,Y,제주시 한경면 고산리
405000896,한장동,N,126.167831,33.287469,Y,제주시 한경면 고산리
405000900,구몰리동,N,126.315617,33.424733,Y,제주시 애월읍 봉성리
405000904,조수1리 중동,N,126.226998,33.334204,Y,제주시 한경면 조수리
405000928,강구리,N,126.277133,33.408883,Y,제주시 한림읍 한림리
405000931,한림발전소,N,126.270838,33.401703,Y,제주시 한림읍 동명리
405000935,양돈단지,N,126.3083,33.360283,Y,제주시 한림읍 금악리
405000938,송당상동,N,126.772767,33.466383,Y,제주시 구좌읍 송당리
405000955,대흘2리 사거리,N,126.67315,33.511967,Y,제주시 조천읍 대흘리
405000963,와흘리,N,126.636083,33.50455,Y,제주시 조천읍 와흘리
405001020,저청중학교,N,126.2521,33.325817,Y,제주시 한경면 청수리
405001025,조성동입구,N,126.2737,33.357733,Y,제주시 한림읍 상명리
405001029,예향원,N,126.258867,33.353041,Y,제주시 한림읍 월림리
405001034,월림리,N,126.255833,33.346183,Y,제주시 한림읍 월림리
405001037,저지리,N,126.256545,33.33497,Y,제주시 한경면 저지리
405001039,저지오름,N,126.256383,33.3335,Y,제주시 한경면 저지리
405001045,명리동,N,126.267835,33.319264,Y,제주시 한경면 저지리
405001049,이시돌 삼거리,N,126.316717,33.344667,Y,제주시 한림읍 금악리
405001053,금악리,N,126.298067,33.360983,Y,제주시 한림읍 금악리
405001057,금악리,N,126.2869,33.366667,Y,제주시 한림읍 금악리
405001090,귀덕3리,N,126.2962,33.419017,Y,제주시 한림읍 귀덕리
405001094,봉성리서성동,N,126.310722,33.41721,Y,제주시 애월읍 봉성리
405001098,구몰리동,N,126.315547,33.424788,Y,제주시 애월읍 봉성리
405001105,상가리서동,N,126.340743,33.450467,Y,제주시 애월읍 상가리
405001108,상가리보건진료소,N,126.34428,33.452013,Y,제주시 애월읍 상가리
405001113,용흥리,N,126.368861,33.452056,Y,제주시 애월읍 신엄리
405001116,흥국사,N,126.378422,33.452634,Y,제주시 애월읍 장전리
405001120,알뱅듸왓,N,126.390522,33.450536,Y,제주시 애월읍 장전리
405001124,예원동,N,126.403353,33.456102,Y,제주시 애월읍 상귀리
405001128,세화리시장2동,N,126.853617,33.5236,Y,제주시 구좌읍 세화리
405001132,선흘,N,126.705233,33.511567,Y,제주시 조천읍 선흘리
405001139,유수암리,N,126.410933,33.427817,Y,제주시 애월읍 유수암리
405001169,제주민속식품입구,N,126.751467,33.428513,Y,제주시 구좌읍 송당리
405001178,산굼부리,N,126.688847,33.435367,Y,제주시 조천읍 교래리
405001183,구엄리,N,126.376186,33.474545,Y,제주시 애월읍 구엄리
405001187,신엄리,N,126.368067,33.471767,Y,제주시 애월읍 신엄리
405001191,애월 119센터,N,126.348717,33.466233,Y,제주시 애월읍 고내리
405001204,한담동,N,126.312689,33.462636,Y,제주시 애월읍 애월리
405001210,금빛신협,N,126.304671,33.445778,Y,제주시 애월읍 곽지리
405001216,귀덕1리,N,126.292754,33.443507,Y,제주시 한림읍 귀덕리
405001222,귀덕새마을금고,N,126.282361,33.43974,Y,제주시 한림읍 귀덕리
405001248,한림주유소,N,126.264833,33.416717,Y,제주시 한림읍 한림리
405001251,협재해수욕장,N,126.240979,33.394211,Y,제주시 한림읍 협재리
405001255,금능리,N,126.232267,33.3874,Y,제주시 한림읍 금능리
405001258,금능석물원,N,126.226283,33.386033,Y,제주시 한림읍 한림리
405001262,판포리,N,126.200251,33.364804,Y,제주시 한경면 판포리
405001264,금등리마을,N,126.192964,33.361755,Y,제주시 한경면 금등리
405001266,구 한경의원 앞,N,126.182681,33.344071,Y,제주시 한경면 신창리
405000257,서회천,N,126.606733,33.498583,Y,제주시 회천동
405000261,신설동,N,126.548433,33.49865,Y,제주시 이도2동
405000264,대유대림아파트,N,126.552724,33.502449,Y,제주시 일도2동
405000267,신천동,N,126.549067,33.503433,Y,제주시 일도2동
405000269,동광초등학교,N,126.54475,33.5014,Y,제주시 일도2동
405000272,회천입구,N,126.598399,33.488998,Y,제주시 봉개동
405000294,중앙로(국민은행),N,126.5239,33.510733,Y,제주시 이도1동
405000298,명도암 마을회관,N,126.61086,33.470992,Y,제주시 봉개동
405000303,국립제주박물관,N,126.549973,33.512475,Y,제주시 건입동
405000306,거로 남쪽 입구,N,126.56169,33.504949,Y,제주시 화북동
405000310,용문마을회관,N,126.50765,33.50495,Y,제주시 용담2동
405000313,용문마을,N,126.509417,33.50765,Y,제주시 용담2동
405000316,용담1동주민센터,N,126.513233,33.509733,Y,제주시 용담1동
405000321,제주여자상업고등학교,N,126.536525,33.513933,Y,제주시 건입동
405000327,신제주초등학교,N,126.496483,33.4843,Y,제주시 연동
405000330,제주도청 신제주로터리,N,126.496783,33.491433,Y,제주시 연동
405000334,관덕정,N,126.520964,33.512932,Y,제주시 삼도2동
405000336,농협지역본부,N,126.520067,33.508067,Y,제주시 삼도2동
405000339,제주중앙 여자중학교,N,126.519983,33.504932,Y,제주시 삼도2동
405000341,이도주공아파트,N,126.533988,33.490199,Y,제주시 이도2동
405000344,남광초등학교,N,126.537677,33.492928,Y,제주시 이도2동
405000346,제주제일중학교,N,126.539676,33.494206,Y,제주시 이도2동
405000352,삼무공원,N,126.4924,33.4898,Y,제주시 연동
405000371,노형오거리,N,126.480927,33.486674,Y,제주시 노형동 
405000376,양천동,N,126.645679,33.523723,Y,제주시 조천읍 조천리 
405000379,대기고등학교,N,126.593536,33.492051,Y,제주시 봉개동
405000388,하나로아파트,N,126.589183,33.510967,Y,제주시 도련1동
405000391,도련2동,N,126.58905,33.512883,Y,제주시 도련동
405000396,용담새마을금고,N,126.514883,33.5097,Y,제주시 용담1동
405000399,병문교,N,126.518491,33.508972,Y,제주시 삼도1동
405000402,삼무공원사거리,N,126.488528,33.490016,Y,제주시 연동
405000407,함덕리(3구),N,126.665745,33.541764,Y,제주시 조천읍 함덕리
405000415,신흥리(마을입구) 함덕고등학교,N,126.653397,33.543351,Y,제주시 조천읍 신흥리
405000418,주암주택,N,126.645667,33.540717,Y,제주시 조천읍 조천리
405000421,조천체육관,N,126.642733,33.540067,Y,제주시 조천읍 조천리
405000423,조천환승정류장(조천우체국),N,126.638767,33.5377,Y,제주시 조천읍 조천리
405000425,용담레포츠공원,N,126.499453,33.519376,Y,제주시 용담3동
405000446,노형초등학교,N,126.47578,33.483709,Y,제주시 노형동
405000451,고성1리 종합운동장,N,126.415611,33.458435,Y,제주시 애월읍 고성리
405000456,탐라도서관,N,126.477406,33.47756,Y,제주시 노형동
405000458,시티주유소,N,126.479759,33.476401,Y,제주시 노형동
405000465,사대부고,N,126.509967,33.512567,Y,제주시 용담2동
405000468,광령초등학교,N,126.43615,33.460532,Y,제주시 애월읍 광령리
405000471,광령1리사무소,N,126.439763,33.460992,Y,제주시 애월읍 광령리
405000476,무수천,N,126.448667,33.461367,Y,제주시 해안동
405000482,화북남문,N,126.565983,33.518583,Y,제주시 화북1동
405000491,한화아파트,N,126.483084,33.47902,Y,제주시 노형동
405000493,한라초등학교,N,126.486289,33.478999,Y,제주시 노형동
405000496,연동대림1차아파트,N,126.489753,33.480284,Y,제주시 연동
405000498,신제주오피스텔,N,126.489967,33.4832,Y,제주시 연동
405000506,도두동,N,126.466562,33.502584,Y,제주시 도두동
405000529,평화로 광령1리입구,N,126.441794,33.455805,Y,제주시 애월읍 광령리
405000539,새가름,N,126.504137,33.473248,Y,제주시 오라2동
405000541,예비군훈련장,N,126.501672,33.475174,Y,제주시 연동
405000567,제주교통방송 아라아이파크,N,126.549357,33.477628,Y,제주시 아라동
405000570,아라초등학교,N,126.544696,33.47748,Y,제주시 아라2동
405000572,영평상동마을회관,N,126.568246,33.476789,Y,제주시 영평동
405000575,제주관광대학,N,126.435636,33.448211,Y,제주시 애월읍 광령리
405000586,용강동퐁낭밭,N,126.584054,33.471183,Y,제주시 용강동
405000610,우당도서관,N,126.548153,33.512309,Y,제주시 건입동
405000618,원노형,N,126.480758,33.483446,Y,제주시 노형동
405000624,삼양종점,N,126.591472,33.528433,Y,제주시 삼양1동
405000645,다호마을,N,126.496256,33.504584,Y,제주시 용담2동
405000647,백록초등학교,N,126.471506,33.485412,Y,제주시 노형동
405000650,한국방송통신대학,N,126.473411,33.486723,Y,제주시 노형동
405000653,한라수목원,N,126.484742,33.46991,Y,제주시 노형동
405000656,공항초소,N,126.484349,33.513624,Y,제주시 용담동 
405000659,도평동,N,126.451264,33.480128,Y,제주시 도평동
405000665,대동마을,N,126.463785,33.494455,Y,제주시 이호동
405000668,거로복지회관,N,126.56113,33.508342,Y,제주시 화북동
405000710,주르레마을,N,126.486251,33.449683,Y,제주시 노형동
405000717,신제주초등학교,N,126.496321,33.485047,Y,제주시 연동
405000721,메종글래드 제주,N,126.487445,33.485861,Y,제주시 연동
405000724,6호광장,N,126.549231,33.510988,Y,제주시 화북동
405000802,당동,N,126.384283,33.468434,Y,제주시 애월읍 수산리
405000812,만장굴입구,N,126.77827,33.549181,Y,제주시 구좌읍 월정리
405000815,승준농원,N,126.406224,33.448447,Y,제주시 애월읍 유수암리
405000819,예원동민회관 앞,N,126.399334,33.458989,Y,제주시 애월읍 상귀리
405000854,조수리,N,126.228314,33.335758,Y,제주시 한경면 조수리
405000633,영평하동,N,126.573319,33.48694,Y,제주시 영평동
405000635,함덕5구,N,126.675961,33.53426,Y,제주시 조천읍 함덕리
405000637,청화마을 입구,N,126.430119,33.456139,Y,제주시 애월읍 광령리
405000638,광령3리사무소,N,126.423365,33.463874,Y,제주시 애월읍 광령리
405000646,제주국제공항입구,N,126.49647,33.504612,Y,제주시 용담2동
405000648,백록초등학교,N,126.470645,33.48458,Y,제주시 노형동
405000652,몰래물,N,126.482182,33.510488,Y,제주시 도두2동
405000654,연동입구,N,126.496742,33.496179,Y,제주시 연동
405000662,월성 마을,N,126.503377,33.504197,Y,제주시 용담2동
405000664,대동마을,N,126.463793,33.494607,Y,제주시 이호동
405000666,외도부영 1차아파트,N,126.430827,33.486746,Y,제주시 외도1동
406000245,심향사,N,126.622067,33.295467,Y,서귀포시 남원읍 신례리
406000246,진학농원,N,126.615867,33.29995,Y,서귀포시 남원읍 하례리
406000248,돈내코마을,N,126.573518,33.302749,Y,서귀포시 상효동
406000251,돈내코교,N,126.58862,33.299344,Y,서귀포시 상효동
406000254,고도농원,N,126.593339,33.28763,Y,서귀포시 상효동
406000257,법호촌 온성학교,N,126.594485,33.291861,Y,서귀포시 상효동
406000261,하례2리,N,126.605986,33.289288,Y,서귀포시 남원읍 하례리
406000262,서귀포농업기술센터,N,126.60635,33.2886,Y,서귀포시 남원읍 하례리
406000264,제2효레교,N,126.608167,33.284767,Y,서귀포시 상효동
406000266,칡오름,N,126.607767,33.282951,Y,서귀포시 상효동
406000272,고장낭밭,N,126.600029,33.274484,Y,서귀포시 상효동
406000275,서상효,N,126.596525,33.272797,Y,서귀포시 상효동
406000277,토평반석타운,N,126.59375,33.270533,Y,서귀포시 토평동
406000280,한라산교회,N,126.568257,33.273107,Y,서귀포시 동홍동
406000281,한라산교회,N,126.568399,33.273215,Y,서귀포시 동흥동
406000282,동홍분식,N,126.568159,33.266759,Y,서귀포시 동홍동
406000284,동홍동청소년문화의집,N,126.568717,33.265883,Y,서귀포시 동홍동
406000286,서귀포향토오일시장,N,126.573943,33.265737,Y,서귀포시 동홍동
406000289,측골,N,126.583283,33.267317,Y,서귀포시 토평동
406000290,비석거리,N,126.577517,33.256133,Y,서귀포시 동홍동
406000291,비석거리,N,126.57745,33.255783,Y,서귀포시 토평동
406000294,흙통,N,126.582903,33.262391,Y,서귀포시 토평동
406000295,흙통,N,126.582277,33.26191,Y,서귀포시 토평동
406000296,오희준 공원,N,126.585485,33.266212,Y,서귀포시 토평동
406000297,오희준 공원,N,126.5852,33.266183,Y,서귀포시 토평동
406000298,평안전문요양원,N,126.588446,33.281353,Y,서귀포시 토평동
406000301,꽃동산,N,126.588645,33.279425,Y,서귀포시 토평동
406000303,뒷빌레,N,126.58965,33.273267,Y,서귀포시 토평동
406000308,영천동주민센터,N,126.587131,33.268881,Y,서귀포시 토평동
406000309,L마트,N,126.560033,33.2643,Y,서귀포시 동홍동
406000312,남주중고등학교,N,126.566088,33.274878,Y,서귀포시 동홍동 
406000315,켄싱턴리조트 악근천,N,126.490433,33.2344,Y,서귀포시 강정동
406000318,서년듸,N,126.49488,33.235741,Y,서귀포시 강정동
405000019,연대마을,N,126.42325,33.491743,Y,제주시 외도2동
405000031,내도동 서마을,N,126.43845,33.49415,Y,제주시 내도동
405000037,현사마을,N,126.449613,33.494731,Y,제주시 이호1동
405000045,하귀환승정류장(하귀하나로마트),N,126.4121,33.485667,Y,제주시 애월읍 하귀1리
405000055,아름마을아파트,N,126.428345,33.484127,Y,제주시 외도동
405000059,계명동 입구,N,126.426654,33.488031,Y,제주시 외도동
405000064,외도부영 1차 아파트,N,126.430967,33.48635,Y,제주시 외도1동
405000068,연미마을,N,126.507378,33.486999,Y,제주시 오라2동
405000071,연미입구,N,126.508462,33.487725,Y,제주시 오라2동
406000407,큰솔동산,N,126.431745,33.247396,Y,서귀포시 대포동
406000416,서귀포항,N,126.563933,33.239783,Y,서귀포시 서귀동
406000422,서귀포농협,N,126.56115,33.251533,Y,서귀포시 서귀동
406000428,백구빌라입구,N,126.42455,33.254633,Y,서귀포시 중문동
406000431,백구빌라입구,N,126.42465,33.254617,Y,서귀포시 중문동
406000435,중문환승정류장(중문우체국),N,126.423798,33.251804,Y,서귀포시 중문동
406000445,어두모루,N,126.438511,33.251475,Y,서귀포시 대포동
406000447,남군농협,N,126.565,33.2482,Y,서귀포시 서귀동
406000453,서호동마을회관,N,126.522794,33.257291,Y,서귀포시 서호동 
406000460,평생학습관,N,126.558005,33.249604,Y,서귀포시 서귀동
406000463,항애골,N,126.640931,33.270996,Y,서귀포시 남원읍 신례리
406000467,(구)중앙파출소,N,126.560367,33.247,Y,서귀포시 서귀동
406000469,아랑조을거리 입구,N,126.559551,33.251084,Y,서귀포시 서귀동
406000472,서귀포소방서,N,126.567617,33.25235,Y,서귀포시 동홍동
406000475,동문로터리,N,126.568347,33.248683,Y,서귀포시 서귀동
406000478,반석아르미아파트,N,126.567401,33.262513,Y,서귀포시 동홍동
406000481,고래왓,N,126.514688,33.247942,Y,서귀포시 법환동
406000504,보목포구(도착),N,126.60687,33.239364,Y,서귀포시 보목동
406000506,열린병원,N,126.56525,33.254152,Y,서귀포시 동홍동
406000512,동홍대림,N,126.572117,33.255733,Y,서귀포시 동홍동
406000516,감산리,N,126.357022,33.259803,Y,서귀포시 안덕면 감산리
406000523,강창학종합경기장,N,126.501453,33.261619,Y,서귀포시 강정동 
406000527,상창리사무소,N,126.36505,33.272683,Y,서귀포시 안덕면 상창리
406000602,고수동,N,126.75575,33.327833,Y,서귀포시 남원읍 신흥리
406000609,세화3리,N,126.791967,33.323167,Y,서귀포시 표선면 세화리
406000613,두수동,N,126.763266,33.351396,Y,서귀포시 표선면 가시리
406000623,산양곶자왈,N,126.25085,33.290717,Y,서귀포시 대정읍 무릉리
406000630,평지동 옹기박물관,N,126.223497,33.282426,Y,서귀포시 대정읍 무릉리
406000634,산이수동,N,126.29025,33.208467,Y,서귀포시 대정읍 상모리
406000640,상천리사무소,N,126.379807,33.307432,Y,서귀포시 안덕면 상천리
406000646,토산초등학교,N,126.776483,33.31185,Y,서귀포시 표선면 토산리
406000670,삼달1리,N,126.845283,33.374933,Y,서귀포시 성산읍 삼달리
406000677,수산1리 비석거리,N,126.888443,33.443542,Y,서귀포시 성산읍 수산리
406000681,고성리노인회관,N,126.908654,33.446755,Y,서귀포시 성산읍 고성리
406000688,신풍리사무소,N,126.836231,33.361723,Y,서귀포시 성산읍 신풍리
406000700,가시농협,N,126.771467,33.352633,Y,서귀포시 표선면 가시리
406000703,영락리,N,126.210009,33.257907,Y,서귀포시 대정읍 영락리
406000708,표선환승정류장(표선리사무소),N,126.832467,33.325283,Y,서귀포시 표선면 표선리
406000737,남원리 월산동,N,126.710583,33.291533,Y,서귀포시 남원읍 남원리
406000745,하모3리 축협,N,126.252398,33.225314,Y,서귀포시 대정읍 하모리
406000748,거린사슴전망대,N,126.454983,33.3076,Y,서귀포시 대포동
406000754,굴집터,N,126.862848,33.399974,Y,서귀포시 성산읍 난산리
406000759,폭남동,N,126.773288,33.345034,Y,서귀포시 표선면 가시리
406000769,신흥2리 보건진료소,N,126.748165,33.319691,Y,서귀포시 남원읍 신흥리
406000772,경흥농원,N,126.738211,33.323016,Y,서귀포시 남원읍 신흥리
406000775,무릉2리 소공원,N,126.245583,33.272337,Y,서귀포시 대정읍 무릉리
406000780,응전동,N,126.300217,33.28295,Y,서귀포시 대정읍 서광리
406000784,덕수리 새마을금고,N,126.304587,33.256724,Y,서귀포시 안덕면 덕수리
405001276,고산,N,126.179421,33.303075,Y,제주시 한경면 고산리 
405001281,엘리시안CC,N,126.371417,33.380167,Y,제주시 애월읍 어음리
405001284,렛츠런파크,N,126.393433,33.410417,Y,제주시 애월읍 소길리
405001288,고성2리,N,126.424032,33.436945,Y,제주시 애월읍 고성리
405001292,하도리창흥동,N,126.887377,33.508773,Y,제주시 구좌읍 하도리
405001294,하도리동동,N,126.884479,33.516049,Y,제주시 구좌읍 하도리
405001298,하도초등학교,N,126.879019,33.518117,Y,제주시 구좌읍 하도리
405001324,계룡동,N,126.83345,33.5344,Y,제주시 구좌읍 한동리
405001327,한동리서동,N,126.827217,33.538733,Y,제주시 구좌읍 한동리
405001329,구좌중앙초등학교,N,126.798583,33.551167,Y,제주시 구좌읍 월정리
405001340,지경곰,N,126.768187,33.552287,Y,제주시 구좌읍 김녕리
405001342,김녕해수욕장,N,126.759317,33.556167,Y,제주시 구좌읍 김녕리
405001345,김녕환승정류장(김녕초등학교),N,126.751267,33.5549,Y,제주시 구좌읍 김녕리
405001350,동복리,N,126.71265,33.553017,Y,제주시 구좌읍 동복리
405001359,911의원,N,126.6784,33.540617,Y,제주시 조천읍 함덕리
405001361,1100고지휴게소,N,126.462945,33.357826,Y,서귀포시 색달동
405001364,한라산둘레길(천아숲길입구),N,126.477183,33.40935,Y,제주시 해안동
405001369,성판악,N,126.62049,33.385117,Y,제주시 조천읍 교래리
405001372,초록마을,N,126.64496,33.471199,Y,제주시 조천읍 와흘리
405001423,동수동,N,126.6225,33.517617,Y,제주시 조천읍 신촌리
405001428,이시돌상단지,N,126.337333,33.35975,Y,제주시 한림읍 금악리
405001458,돗바령,N,126.689689,33.512301,Y,제주시 조천읍 선흘리
405001464,하가삼거리,N,126.348398,33.456102,Y,제주시 애월읍 하가리
405001485,도깨비공원,N,126.693017,33.465075,Y,제주시 조천읍 선흘리
405001491,저지리알못,N,126.263317,33.335952,Y,제주시 한경면 저지리
405001494,방림원,N,126.267318,33.33703,Y,제주시 한경면 저지리
405001502,별빛누리공원/난타공연장,N,126.548475,33.445312,Y,제주시 오등동
405001508,미래컨벤션센터,N,126.514755,33.506643,Y,제주시 용담1동
405001511,사라봉경로당입구,N,126.538535,33.516152,Y,제주시 건입동
405001566,황세왓동산,N,126.567127,33.493127,Y,제주시 영평동
405001569,고산농산물유통센터,N,126.191838,33.298335,Y,제주시 한경면 고산리
405001574,월광동굴동산,N,126.257389,33.295119,Y,제주시 한경면 청수리
405001576,웃드르빛센터,N,126.258592,33.302408,Y,제주시 한경면 청수리
405001582,일성콘도미니엄,N,126.221689,33.384988,Y,제주시 한림읍 금능리
405001584,수원주유소,N,126.266748,33.423732,Y,제주시 한림읍 수원리
405001612,삼양3동,N,126.579703,33.524683,Y,제주시 삼양3동
405001614,하귀휴먼시아 1단지,N,126.416181,33.483683,Y,제주시 애월읍 하귀1리
405001618,하귀휴먼시아 2단지 앞,N,126.414675,33.481358,Y,제주시 애월읍 하귀1리
405001622,카카오,N,126.571227,33.451255,Y,제주시 영평동
405001624,도평입구,N,126.465042,33.479499,Y,제주시 노형동
405001629,한일베라체,N,126.54855,33.494167,Y,제주시 이도2동
405001632,거로 사거리,N,126.555505,33.507781,Y,제주시 화북동
405001635,연동365의원,N,126.491201,33.481758,Y,제주시 연동
405001644,제주여자중고등학교 제주지방해양경찰청,N,126.541825,33.485163,Y,제주시 아라1동
405001654,달샘마을,N,126.570153,33.474513,Y,제주시 월평동
405001667,신산마을입구,N,126.45885,33.479222,Y,제주시 도평동
405001670,한라도서관입구,N,126.514925,33.481192,Y,제주시 오라2동
405001673,제주영지학교,N,126.542671,33.489294,Y,제주시 이도2동
405001681,던덕모롤,N,126.408176,33.462305,Y,제주시 애월읍 상귀리
405001687,우령서로입구,N,126.426402,33.491549,Y,제주시 외도1동
405001693,하귀1리,N,126.417687,33.472413,Y,제주시 애월읍 하귀1리
405001696,사라마을,N,126.440873,33.46929,Y,제주시 애월읍 광령리
405001722,화북휴먼시아정문,N,126.576325,33.515977,Y,제주시 화북1동
406000002,롯데호텔,N,126.410317,33.248717,Y,서귀포시 색달동
406000004,캐슬렉스골프클럽,N,126.355428,33.337353,Y,서귀포시 안덕면 광평리
406000021,1100도로입구,N,126.431641,33.251594,Y,서귀포시 중문동
406000023,대천동주민센터,N,126.478327,33.251075,Y,서귀포시 도순동
406000029,씨 에스호텔,N,126.420333,33.24385,Y,서귀포시 중문동
406000032,상예2동,N,126.377167,33.264167,Y,서귀포시 상예동
406000048,염돈동,N,126.49405,33.250117,Y,서귀포시 강정동
406000055,농업기술원,N,126.48661,33.260912,Y,서귀포시 강정동
406000058,월산동,N,126.492222,33.26012,Y,서귀포시 강정동
406000073,국민건강보험공단,N,126.506817,33.254617,Y,서귀포시 강정동
406000076,서귀포경찰서,N,126.5076,33.256083,Y,서귀포시 법환동
406000080,머구낭동산,N,126.45831,33.245662,Y,서귀포시 월평동
406000082,월평 아왜낭목,N,126.458669,33.243619,Y,서귀포시 월평동
406000085,월평알동네,N,126.460552,33.243271,Y,서귀포시 월평동
406000095,강정농협,N,126.478267,33.236033,Y,서귀포시 강정동
406000098,서귀포여자고등학교,N,126.531375,33.244636,Y,서귀포시 호근동
406000100,수모루,N,126.524444,33.245931,Y,서귀포시 서호동
406000103,공물,N,126.516348,33.240671,Y,서귀포시 법환동
406000106,신세계빌라,N,126.515017,33.239583,Y,서귀포시 법환동
406000108,법환새마을금고,N,126.513417,33.23785,Y,서귀포시 법환동
406000111,법환초등학교,N,126.509416,33.236739,Y,서귀포시 법환동
406000116,남성마을입구,N,126.552606,33.247707,Y,서귀포시 서홍동
406000120,여 의 물,N,126.538218,33.245038,Y,서귀포시 호근동
406000126,서호북문,N,126.523017,33.261133,Y,서귀포시 서호동
406000137,진진내,N,126.544667,33.263017,Y,서귀포시 서홍동
406000140,광대왓,N,126.518567,33.247527,Y,서귀포시 법환동
406000143,대륜동주민센터,N,126.511195,33.248487,Y,서귀포시 법환동 
406000152,서귀포고등학교,N,126.560435,33.257599,Y,서귀포시 동홍동
406000154,서귀중앙여자중학교,N,126.560783,33.255083,Y,서귀포시 동홍동
406000157,도영슈퍼앞,N,126.60045,33.241983,Y,서귀포시 보목동
406000164,동부하수처리장입구,N,126.593283,33.244433,Y,서귀포시 보목동
406000168,검은여입구,N,126.582531,33.248097,Y,서귀포시 토평동
406000176,보목신협앞,N,126.6025,33.2416,Y,서귀포시 보목동
406000179,상효입구,N,126.595047,33.259648,Y,서귀포시 신효동
406000193,신효동,N,126.610119,33.26361,Y,서귀포시 신효동
406000196,서귀포시중앙도서관,N,126.507733,33.251667,Y,서귀포시 강정동
406000202,대원상동,N,126.669891,33.274958,Y,서귀포시 남원읍 위미리
406000205,상원동,N,126.663532,33.275048,Y,서귀포시 남원읍 위미리
406000221,하례1리입구,N,126.626094,33.263504,Y,서귀포시 남원읍 하례리
406000228,사가동,N,126.62735,33.290083,Y,서귀포시 남원읍 신례리
406000231,동문정류소,N,126.630317,33.2888,Y,서귀포시 남원읍 신례리
406000235,신례하동,N,126.635156,33.280498,Y,서귀포시 남원읍 신례리
406000238,위미3리 마을회관,N,126.688665,33.275035,Y,서귀포시 남원읍 위미리
406000240,서귀포산업과학고등학교,N,126.595117,33.295733,Y,서귀포시 상효동
406000244,감귤단지,N,126.609389,33.301155,Y,서귀포시 남원읍 하례리
406000250,돈내코,N,126.584822,33.299776,Y,서귀포시 상효동
406000253,고도농원,N,126.593683,33.287533,Y,서귀포시 상효동 
406000259,서귀포산업과학고등학교,N,126.594868,33.295153,Y,서귀포시 상효동
406000263,서귀포농업기술센터,N,126.606933,33.287317,Y,서귀포시 남원읍 하례리
406000270,뒤큰글,N,126.604172,33.275865,Y,서귀포시 상효동
406000273,고장낭밭,N,126.599353,33.274147,Y,서귀포시 상효동
406000276,토평반석타운,N,126.594323,33.271146,Y,서귀포시 토평동
406000299,평안전문요양원,N,126.588267,33.280683,Y,서귀포시 토평동
406000302,뒷빌레,N,126.589792,33.27391,Y,서귀포시 토평동
406000307,영천동주민센터,N,126.587331,33.268801,Y,서귀포시 토평동
406000310,주공아파트5단지,N,126.56115,33.2646,Y,서귀포시 동홍동
406000313,강정천,N,126.486346,33.233601,Y,서귀포시 강정동
406000316,켄싱턴리조트 악근천,N,126.490826,33.234618,Y,서귀포시 강정동
406000319,고향모루,N,126.498233,33.23645,Y,서귀포시 강정동
406000322,서건도입구,N,126.503317,33.235839,Y,서귀포시 강정동
406000323,중문관광단지,N,126.412709,33.252201,Y,서귀포시 색달동
406000328,청소년문화의집,N,126.56405,33.250883,Y,서귀포시 서귀동
406000335,솔동산입구,N,126.563681,33.244744,Y,서귀포시 서귀동
406000369,하예하동,N,126.373333,33.236133,Y,서귀포시 하예동
406000372,예래동가동거리,N,126.388016,33.245379,Y,서귀포시 하예동
406000375,예래초등학교,N,126.391124,33.24664,Y,서귀포시 상예동
406000378,정문동,N,126.393621,33.249381,Y,서귀포시 상예동
406000383,상예입구,N,126.404483,33.2578,Y,서귀포시 색달동
406000388,뉴경남호텔,N,126.559567,33.246133,Y,서귀포시 천지동
406000391,하나호텔 한국관광공사,N,126.408433,33.2502,Y,서귀포시 예래동
406000398,주공2단지,N,126.571955,33.252846,Y,서귀포시 동홍동
406000402,제주국제컨벤션센터,N,126.424663,33.243407,Y,서귀포시 중문동
406001074,신양리입구,N,126.909933,33.43565,Y,서귀포시 성산읍 고성리
406001077,오조리하동,N,126.912283,33.4587,Y,서귀포시 성산읍 오조리
406001082,고성오일시장,N,126.91405,33.452067,Y,서귀포시 성산읍 고성리
406001087,성산환승정류장(고성리 회전교차로),N,126.913783,33.447279,Y,서귀포시 성산읍 고성리
406001089,오조리상동입구,N,126.910329,33.462001,Y,서귀포시 성산읍 오조리
406001091,성산고입구삼거리,N,126.908632,33.465032,Y,서귀포시 성산읍 오조리
406001108,영실입구,N,126.459509,33.333172,Y,서귀포시 중문동
406001111,사리물,N,126.69815,33.35065,Y,서귀포시 남원읍 수망리
406001114,"남원읍 충혼묘지, 물영아리",N,126.692679,33.359543,Y,서귀포시 남원읍 수망리
406001122,의귀환승정류장(의귀초등학교),N,126.71495,33.310817,Y,서귀포시 남원읍 의귀리
406001125,농협하나로마트,N,126.720717,33.284083,Y,서귀포시 남원읍 남원리
406001129,남원생활체육관,N,126.7059,33.2755,Y,서귀포시 남원읍 남원리
406001131,남원생활체육관,N,126.706344,33.275718,Y,서귀포시 남원읍 남원리
406001136,농협하나로마트,N,126.7206,33.284083,Y,서귀포시 남원읍 남원리
